,code,lot_size,stock_name,stock_type,stock_id
2564,HK.08611,5000,MINDTELL TECH,STOCK,76471892713891
2565,HK.08612,10000,维亮控股,STOCK,77622943949220
2566,HK.08613,10000,东方支付集团控股,STOCK,76450417877413
2567,HK.08619,10000,WAC HOLDINGS,STOCK,76334453760427
2568,HK.08621,8000,METROPOLIS CAP,STOCK,76725295784365
2569,HK.08622,8000,华康生物医学,STOCK,76725295784366
2570,HK.08631,10000,申港控股,STOCK,76815490097591
2571,HK.08635,4000,连成科技集团,STOCK,77309411336635
2572,HK.08668,10000,瀛海集团,STOCK,77957951398364
2605,HK.80737,500,湾区发展-R,STOCK,67177583557473
